draw_id,month,fips,builds
0,76,13053,1
0,76,13055,1
0,77,51610,1
0,77,51740,2
0,77,13255,1
0,77,51650,1
0,77,51097,1
0,77,51177,1
0,77,13261,1
0,77,13097,1
0,77,51107,1
0,77,13009,1
0,77,13067,1
0,77,13247,1
0,77,13237,1
0,77,13039,1
0,77,51710,1
0,77,13053,1
0,77,13055,1
0,78,51610,1
0,78,51740,2
0,78,13255,1
0,78,51650,1
0,78,51097,1
0,78,51177,1
0,78,13261,1
0,78,13097,1
0,78,51107,1
0,78,13009,1
0,78,13067,1
0,78,13247,1
0,78,13237,1
0,78,13039,1
0,78,51710,1
0,78,13053,1
0,78,13055,1
0,79,51610,1
0,79,51740,2
0,79,13255,1
0,79,51650,1
0,79,51097,1
0,79,51177,1
0,79,13261,1
0,79,13097,1
0,79,51107,1
0,79,13009,1
0,79,13067,1
0,79,13247,1
0,79,13237,1
0,79,13039,1
0,79,51710,1
0,79,13053,1
0,79,13055,1
0,80,51610,1
0,80,51740,2
0,80,13255,1
0,80,51650,1
0,80,51097,1
0,80,51177,1
0,80,13261,1
0,80,13097,1
0,80,51107,1
0,80,13009,1
0,80,13067,1
0,80,13247,1
0,80,13237,1
0,80,13039,1
0,80,51710,1
0,80,13053,1
0,80,13055,1
0,81,51610,1
0,81,51740,2
0,81,13255,1
0,81,51650,1
0,81,51097,1
0,81,51177,1
0,81,13261,1
0,81,13097,1
0,81,51107,1
0,81,13009,1
0,81,13067,1
0,81,13247,1
0,81,13237,1
0,81,13039,1
0,81,51710,1
0,81,13053,1
0,81,13055,1
0,82,51610,1
0,82,51740,2
0,82,13255,1
0,82,51650,1
0,82,51097,1
0,82,51177,1
0,82,13261,1
0,82,13097,1
0,82,51107,1
0,82,13009,1
0,82,13067,1
0,82,13247,1
0,82,13237,1
0,82,13039,1
0,82,51710,1
0,82,13053,1
0,82,13055,1
0,83,51610,1
0,83,51740,2
0,83,13255,1
0,83,51650,1
0,83,51097,1
0,83,51177,1
0,83,13261,1
0,83,13097,1
0,83,51107,1
0,83,13009,1
0,83,13067,1
0,83,13247,1
0,83,13237,1
0,83,13039,1
0,83,51710,1
0,83,13053,1
0,83,13055,1
0,84,51610,1
0,84,51740,2
0,84,13255,1
0,84,51650,1
0,84,51097,1
0,84,51177,1
0,84,13261,1
0,84,13097,1
0,84,51107,1
0,84,13009,1
0,84,13067,1
0,84,13247,1
0,84,13237,1
0,84,13039,1
0,84,51710,1
0,84,13053,1
0,84,13055,1
0,85,51610,1
0,85,51740,2
0,85,13255,1
0,85,51650,1
0,85,51097,1
0,85,51177,1
0,85,13261,1
0,85,13097,1
0,85,51107,1
0,85,13009,1
0,85,13067,1
0,85,13247,1
0,85,13237,1
0,85,13039,1
0,85,51710,1
0,85,13053,1
0,85,13055,1
0,86,51610,1
0,86,51740,2
0,86,13255,1
0,86,51650,1
0,86,51097,1
0,86,51177,1
0,86,13261,1
0,86,13097,1
0,86,51107,1
0,86,13009,1
0,86,13067,1
0,86,13247,1
0,86,13237,1
0,86,13039,1
0,86,51710,1
0,86,13053,1
0,86,13055,1
0,87,51610,1
0,87,51740,2
0,87,13255,1
0,87,51650,1
0,87,51097,1
0,87,51177,1
0,87,13261,1
0,87,13097,1
0,87,51107,1
0,87,13009,1
0,87,13067,1
0,87,13247,1
0,87,13237,1
0,87,13039,1
0,87,51710,1
0,87,13053,1
0,87,13055,1
0,87,51193,1
0,88,51610,1
0,88,51740,2
0,88,13255,1
0,88,51650,1
0,88,51097,1
0,88,51177,1
0,88,13261,1
0,88,13097,1
0,88,51107,1
0,88,13009,1
0,88,13067,1
0,88,13247,1
0,88,13237,1
0,88,13039,1
0,88,51710,1
0,88,13053,1
0,88,13055,1
0,88,51193,1
0,89,51610,1
0,89,51740,2
0,89,13255,1
0,89,51650,1
0,89,51097,1
0,89,51177,1
0,89,13261,1
0,89,13097,1
0,89,51107,1
0,89,13009,1
0,89,13067,1
0,89,13247,1
0,89,13237,1
0,89,13039,1
0,89,51710,1
0,89,13053,1
0,89,13055,1
0,89,51193,1
0,90,51610,1
0,90,51740,2
0,90,13255,1
0,90,51650,1
0,90,51097,1
0,90,51177,1
0,90,13261,1
0,90,13097,1
0,90,51107,1
0,90,13009,1
0,90,13067,1
0,90,13247,1
0,90,13237,1
0,90,13039,1
0,90,51710,1
0,90,13053,1
0,90,13055,1
0,90,51193,1
0,91,51610,1
0,91,51740,2
0,91,13255,1
0,91,51650,1
0,91,51097,1
0,91,51177,1
0,91,13261,1
0,91,13097,1
0,91,51107,1
0,91,13009,1
0,91,13067,1
0,91,13247,1
0,91,13237,1
0,91,13039,1
0,91,51710,1
0,91,13053,1
0,91,13055,1
0,91,51193,1
0,92,51610,1
0,92,51740,2
0,92,13255,1
0,92,51650,1
0,92,51097,1
0,92,51177,1
0,92,13261,1
0,92,13097,1
0,92,51107,1
0,92,13009,1
0,92,13067,1
0,92,13247,1
0,92,13237,1
0,92,13039,1
0,92,51710,1
0,92,13053,1
0,92,13055,1
0,92,51193,1
0,93,51610,1
0,93,51740,2
0,93,13255,1
0,93,51650,1
0,93,51097,1
0,93,51177,1
0,93,13261,1
0,93,13097,1
0,93,51107,1
0,93,13009,1
0,93,13067,1
0,93,13247,1
0,93,13237,1
0,93,13039,1
0,93,51710,1
0,93,13053,1
0,93,13055,1
0,93,51193,1
0,93,51680,1
0,94,51610,1
0,94,51740,2
0,94,13255,1
0,94,51650,1
0,94,51097,1
0,94,51177,1
0,94,13261,1
0,94,13097,1
0,94,51107,1
0,94,13009,1
0,94,13067,1
0,94,13247,1
0,94,13237,1
0,94,13039,1
0,94,51710,1
0,94,13053,1
0,94,13055,1
0,94,51193,1
0,94,51680,1
0,95,51610,1
0,95,51740,2
0,95,13255,1
0,95,51650,1
0,95,51097,1
0,95,51177,1
0,95,13261,1
0,95,13097,1
0,95,51107,1
0,95,13009,1
0,95,13067,1
0,95,13247,1
0,95,13237,1
0,95,13039,1
0,95,51710,1
0,95,13053,1
0,95,13055,1
0,95,51193,1
0,95,51680,1
0,96,51610,1
0,96,51740,2
0,96,13255,1
0,96,51650,1
0,96,51097,1
0,96,51177,1
0,96,13261,1
0,96,13097,1
0,96,51107,1
0,96,13009,1
0,96,13067,1
0,96,13247,1
0,96,13237,1
0,96,13039,1
0,96,51710,1
0,96,13053,1
0,96,13055,1
0,96,51193,1
0,96,51680,1
0,96,48361,1
0,97,51610,1
0,97,51740,2
0,97,13255,1
0,97,51650,1
0,97,51097,1
0,97,51177,1
0,97,13261,1
0,97,13097,1
0,97,51107,1
0,97,13009,1
0,97,13067,1
0,97,13247,1
0,97,13237,1
0,97,13039,1
0,97,51710,1
0,97,13053,1
0,97,13055,1
0,97,51193,1
0,97,51680,1
0,97,48361,1
0,98,51610,1
0,98,51740,2
0,98,13255,1
0,98,51650,1
0,98,51097,1
0,98,51177,1
0,98,13261,1
0,98,13097,1
0,98,51107,1
0,98,13009,1
0,98,13067,1
0,98,13247,1
0,98,13237,1
0,98,13039,1
0,98,51710,1
0,98,13053,1
0,98,13055,1
0,98,51193,1
0,98,51680,1
0,98,48361,1
0,99,51610,1
0,99,51740,2
0,99,13255,1
0,99,51650,1
0,99,51097,1
0,99,51177,1
0,99,13261,1
0,99,13097,1
0,99,51107,1
0,99,13009,1
0,99,13067,1
0,99,13247,1
0,99,13237,1
0,99,13039,1
0,99,51710,1
0,99,13053,1
0,99,13055,1
0,99,51193,1
0,99,51680,1
0,99,48361,1
0,100,51610,1
0,100,51740,2
0,100,13255,1
0,100,51650,1
0,100,51097,1
0,100,51177,1
0,100,13261,1
0,100,13097,1
0,100,51107,1
0,100,13009,1
0,100,13067,1
0,100,13247,1
0,100,13237,1
0,100,13039,1
0,100,51710,1
0,100,13053,1
0,100,13055,1
0,100,51193,1
0,100,51680,1
0,100,48361,1
0,101,51610,1
0,101,51740,2
0,101,13255,1
0,101,51650,1
0,101,51097,1
0,101,51177,1
0,101,13261,1
0,101,13097,1
0,101,51107,1
0,101,13009,1
0,101,13067,1
0,101,13247,1
0,101,13237,1
0,101,13039,1
0,101,51710,1
0,101,13053,1
0,101,13055,1
0,101,51193,1
0,101,51680,1
0,101,48361,1
0,102,51610,1
0,102,51740,2
0,102,13255,1
0,102,51650,1
0,102,51097,1
0,102,51177,1
0,102,13261,1
0,102,13097,1
0,102,51107,1
0,102,13009,1
0,102,13067,1
0,102,13247,1
0,102,13237,1
0,102,13039,1
0,102,51710,1
0,102,13053,1
0,102,13055,1
0,102,51193,1
0,102,51680,1
0,102,48361,1
0,102,51595,1
0,103,51610,1
0,103,51740,2
0,103,13255,1
0,103,51650,1
0,103,51097,1
0,103,51177,1
0,103,13261,1
0,103,13097,1
0,103,51107,1
0,103,13009,1
0,103,13067,1
0,103,13247,1
0,103,13237,1
0,103,13039,1
0,103,51710,1
0,103,13053,1
0,103,13055,1
0,103,51193,1
0,103,51680,1
0,103,48361,1
0,103,51595,1
0,104,51610,1
0,104,51740,2
0,104,13255,1
0,104,51650,1
0,104,51097,1
0,104,51177,1
0,104,13261,1
0,104,13097,1
0,104,51107,1
0,104,13009,1
0,104,13067,1
0,104,13247,1
0,104,13237,1
0,104,13039,1
0,104,51710,1
0,104,13053,1
0,104,13055,1
0,104,51193,1
0,104,51680,1
0,104,48361,1
0,104,51595,1
0,105,51610,1
0,105,51740,2
0,105,13255,1
0,105,51650,1
0,105,51097,1
0,105,51177,1
0,105,13261,1
0,105,13097,1
0,105,51107,1
0,105,13009,1
0,105,13067,1
0,105,13247,1
0,105,13237,1
0,105,13039,1
0,105,51710,1
0,105,13053,1
0,105,13055,1
0,105,51193,1
0,105,51680,1
0,105,48361,1
0,105,51595,1
0,106,51610,1
0,106,51740,2
0,106,13255,1
0,106,51650,1
0,106,51097,1
0,106,51177,1
0,106,13261,1
0,106,13097,1
0,106,51107,1
0,106,13009,1
0,106,13067,1
0,106,13247,1
0,106,13237,1
0,106,13039,1
0,106,51710,1
0,106,13053,1
0,106,13055,1
0,106,51193,1
0,106,51680,2
0,106,48361,1
0,106,51595,1
0,107,51610,1
0,107,51740,2
0,107,13255,1
0,107,51650,1
0,107,51097,1
0,107,51177,1
0,107,13261,1
0,107,13097,1
0,107,51107,1
0,107,13009,1
0,107,13067,1
0,107,13247,1
0,107,13237,1
0,107,13039,1
0,107,51710,1
0,107,13053,1
0,107,13055,1
0,107,51193,1
0,107,51680,2
0,107,48361,1
0,107,51595,1
0,108,51610,1
0,108,51740,2
0,108,13255,1
0,108,51650,1
0,108,51097,1
0,108,51177,1
0,108,13261,1
0,108,13097,1
0,108,51107,1
0,108,13009,1
0,108,13067,1
0,108,13247,1
0,108,13237,1
0,108,13039,1
0,108,51710,1
0,108,13053,1
0,108,13055,1
0,108,51193,1
0,108,51680,2
0,108,48361,1
0,108,51595,1
0,109,51610,1
0,109,51740,2
0,109,13255,1
0,109,51650,1
0,109,51097,1
0,109,51177,1
0,109,13261,1
0,109,13097,1
0,109,51107,1
0,109,13009,1
0,109,13067,1
0,109,13247,1
0,109,13237,1
0,109,13039,1
0,109,51710,1
0,109,13053,1
0,109,13055,1
0,109,51193,1
0,109,51680,2
0,109,48361,1
0,109,51595,1
0,110,51610,1
0,110,51740,2
0,110,13255,1
0,110,51650,1
0,110,51097,1
0,110,51177,1
0,110,13261,1
0,110,13097,1
0,110,51107,1
0,110,13009,1
0,110,13067,1
0,110,13247,1
0,110,13237,1
0,110,13039,1
0,110,51710,1
0,110,13053,1
0,110,13055,1
0,110,51193,1
0,110,51680,2
0,110,48361,1
0,110,51595,1
0,110,51590,1
0,111,51610,1
0,111,51740,2
0,111,13255,1
0,111,51650,1
0,111,51097,1
0,111,51177,1
0,111,13261,1
0,111,13097,1
0,111,51107,1
0,111,13009,1
0,111,13067,1
0,111,13247,1
0,111,13237,1
0,111,13039,1
0,111,51710,1
0,111,13053,1
0,111,13055,1
0,111,51193,1
0,111,51680,2
0,111,48361,1
0,111,51595,1
0,111,51590,1
0,112,51610,1
0,112,51740,2
0,112,13255,1
0,112,51650,1
0,112,51097,1
0,112,51177,1
0,112,13261,1
0,112,13097,1
0,112,51107,1
0,112,13009,1
0,112,13067,1
0,112,13247,1
0,112,13237,1
0,112,13039,1
0,112,51710,1
0,112,13053,1
0,112,13055,1
0,112,51193,1
0,112,51680,2
0,112,48361,1
0,112,51595,1
0,112,51590,1
0,112,51840,1
0,112,51071,1
0,113,51610,1
0,113,51740,2
0,113,13255,1
0,113,51650,1
0,113,51097,1
0,113,51177,1
0,113,13261,1
0,113,13097,1
0,113,51107,1
0,113,13009,1
0,113,13067,1
0,113,13247,1
0,113,13237,1
0,113,13039,1
0,113,51710,1
0,113,13053,1
0,113,13055,1
0,113,51193,1
0,113,51680,2
0,113,48361,1
0,113,51595,1
0,113,51590,1
0,113,51840,1
0,113,51071,1
0,114,51610,1
0,114,51740,2
0,114,13255,1
0,114,51650,1
0,114,51097,1
0,114,51177,1
0,114,13261,1
0,114,13097,1
0,114,51107,1
0,114,13009,1
0,114,13067,1
0,114,13247,1
0,114,13237,1
0,114,13039,1
0,114,51710,1
0,114,13053,1
0,114,13055,1
0,114,51193,1
0,114,51680,2
0,114,48361,1
0,114,51595,1
0,114,51590,1
0,114,51840,1
0,114,51071,1
0,114,51019,1
0,115,51610,1
0,115,51740,2
0,115,13255,1
0,115,51650,1
0,115,51097,1
0,115,51177,1
0,115,13261,1
0,115,13097,1
0,115,51107,1
0,115,13009,1
0,115,13067,1
0,115,13247,1
0,115,13237,1
0,115,13039,1
0,115,51710,1
0,115,13053,1
0,115,13055,1
0,115,51193,1
0,115,51680,2
0,115,48361,1
0,115,51595,1
0,115,51590,1
0,115,51840,1
0,115,51071,1
0,115,51019,1
0,116,51610,1
0,116,51740,2
0,116,13255,1
0,116,51650,1
0,116,51097,1
0,116,51177,1
0,116,13261,1
0,116,13097,1
0,116,51107,1
0,116,13009,1
0,116,13067,1
0,116,13247,1
0,116,13237,1
0,116,13039,1
0,116,51710,1
0,116,13053,1
0,116,13055,1
0,116,51193,1
0,116,51680,2
0,116,48361,1
0,116,51595,1
0,116,51590,1
0,116,51840,1
0,116,51071,1
0,116,51019,1
0,117,51610,1
0,117,51740,2
0,117,13255,1
0,117,51650,1
0,117,51097,1
0,117,51177,1
0,117,13261,1
0,117,13097,1
0,117,51107,1
0,117,13009,1
0,117,13067,1
0,117,13247,1
0,117,13237,1
0,117,13039,1
0,117,51710,1
0,117,13053,1
0,117,13055,1
0,117,51193,1
0,117,51680,2
0,117,48361,1
0,117,51595,1
0,117,51590,1
0,117,51840,1
0,117,51071,1
0,117,51019,1
0,118,51610,1
0,118,51740,2
0,118,13255,1
0,118,51650,1
0,118,51097,1
0,118,51177,1
0,118,13261,1
0,118,13097,1
0,118,51107,1
0,118,13009,1
0,118,13067,1
0,118,13247,1
0,118,13237,1
0,118,13039,1
0,118,51710,1
0,118,13053,1
0,118,13055,1
0,118,51193,1
0,118,51680,2
0,118,48361,1
0,118,51595,1
0,118,51590,1
0,118,51840,1
0,118,51071,1
0,118,51019,1
0,119,51610,1
0,119,51740,2
0,119,13255,1
0,119,51650,1
0,119,51097,1
0,119,51177,1
0,119,13261,1
0,119,13097,1
0,119,51107,1
0,119,13009,1
0,119,13067,1
0,119,13247,1
0,119,13237,1
0,119,13039,1
0,119,51710,1
0,119,13053,1
0,119,13055,1
0,119,51193,1
0,119,51680,2
0,119,48361,1
0,119,51595,1
0,119,51590,1
0,119,51840,1
0,119,51071,1
0,119,51019,1
0,120,51610,1
0,120,51740,2
0,120,13255,1
0,120,51650,1
0,120,51097,1
0,120,51177,1
0,120,13261,1
0,120,13097,1
0,120,51107,1
0,120,13009,1
0,120,13067,1
0,120,13247,1
0,120,13237,1
0,120,13039,1
0,120,51710,1
0,120,13053,1
0,120,13055,1
0,120,51193,1
0,120,51680,2
0,120,48361,1
0,120,51595,1
