fips,population,population_density,median_household_income,unemployment_rate,pct_college_educated,ag_employment_share
30065,4924,2.63,54875,0.0491,0.1972,0.1858
30067,17320,6.18,67602,0.0327,0.3634,0.0619
30069,416,0.25,57981,0.0084,0.2384,0.4937
30071,4233,0.82,61250,0.034,0.2005,0.2672
30073,5987,3.69,59861,0.0645,0.2187,0.2033
30075,1773,0.54,60313,0.0098,0.2549,0.3791
30077,6998,3.01,60994,0.0477,0.1938,0.1156
30079,1283,0.74,44107,0.0295,0.2242,0.275
30081,44876,18.77,67424,0.044,0.288,0.045
30083,11366,5.45,67515,0.049,0.1416,0.1733
30085,10799,4.59,51038,0.086,0.1983,0.0985
30087,8310,1.66,57656,0.0924,0.1944,0.1639
30089,12615,4.57,47110,0.0518,0.1808,0.0799
30091,3700,2.21,67457,0.0154,0.255,0.2475
30093,35306,49.17,56297,0.0459,0.2766,0.0451
30095,8978,5.0,78380,0.0265,0.2928,0.2284
30097,3697,1.99,64872,0.0212,0.236,0.171
30099,6238,2.75,65224,0.0205,0.2549,0.2292
30101,5018,2.62,54040,0.0393,0.2228,0.1476
30103,680,0.7,70096,0.0109,0.3216,0.4038
30105,7552,1.53,59725,0.0404,0.1961,0.1524
30107,2060,1.45,48272,0.0024,0.207,0.2721
30109,1119,1.26,58750,0.0,0.2251,0.2597
30111,165524,62.85,72300,0.0347,0.3426,0.0276
31001,31143,55.29,61502,0.0265,0.2705,0.0641
31003,6302,7.35,61924,0.0207,0.2048,0.2276
31005,485,0.68,66667,0.0045,0.3143,0.417
31007,670,0.9,62375,0.0333,0.3039,0.3822
31009,384,0.54,52083,0.019,0.2081,0.4612
31011,5397,7.86,66800,0.0099,0.1799,0.2153
31013,10778,10.02,67893,0.0399,0.1807,0.0614
31015,1767,3.27,57120,0.0182,0.169,0.1568
31017,2691,2.2,44267,0.0046,0.2133,0.2397
31019,50103,51.75,70093,0.0286,0.3517,0.0445
31021,6717,13.66,54950,0.0265,0.234,0.1086
31023,8373,14.32,75690,0.0069,0.2531,0.098
31025,26749,47.99,87673,0.0218,0.3127,0.0342
31027,8375,11.31,72035,0.0196,0.233,0.1617
31029,3704,4.14,57313,0.0265,0.244,0.1822
31031,5473,0.92,62373,0.0044,0.2593,0.1788
31033,9489,7.93,54038,0.0257,0.2383,0.1027
31035,6088,10.64,73933,0.0217,0.2157,0.1525
31037,10563,25.66,71205,0.0168,0.1283,0.1128
31039,9000,15.78,68917,0.0264,0.2395,0.1283
31041,10566,4.1,62288,0.0157,0.258,0.1868
31043,21308,80.63,66112,0.0302,0.1426,0.0229
31045,8279,5.93,53760,0.0151,0.3603,0.0974
31047,24037,23.73,67462,0.0206,0.1602,0.0832
31049,1858,4.22,58875,0.0382,0.208,0.1317
31051,5579,11.72,60568,0.0291,0.2222,0.0854
31053,37175,70.27,66793,0.041,0.2168,0.0364
31055,582638,1785.0,76083,0.0383,0.4123,0.0091
31057,1825,1.98,58977,0.002,0.2628,0.1744
31059,5557,9.66,72335,0.0096,0.2285,0.1435
31061,2901,5.04,55625,0.0248,0.192,0.2184
31063,2491,2.56,62928,0.0445,0.234,0.182
31065,4630,6.44,58895,0.0098,0.214,0.1591
31067,21654,25.43,60035,0.0203,0.2,0.053
31069,1778,1.04,47139,0.0346,0.2305,0.2077
31071,1833,3.22,64957,0.0114,0.3187,0.1977
31073,1873,4.09,76583,0.015,0.281,0.2356
31075,649,0.84,65139,0.0141,0.2697,0.26
31077,2212,3.88,52813,0.0178,0.1713,0.2167
31079,62575,114.52,63553,0.0292,0.2129,0.0265
31081,9400,17.34,73254,0.0359,0.2495,0.0976
31083,3094,5.59,64583,0.0204,0.2453,0.1668
31085,919,1.29,59405,0.0023,0.1806,0.3855
31087,2620,3.69,49456,0.019,0.1883,0.1695
31089,10149,4.21,66325,0.013,0.2749,0.1732
31091,659,0.91,43333,0.0317,0.2714,0.2321
31093,6476,11.37,70766,0.0402,0.223,0.1078
31095,7185,12.6,54494,0.0105,0.1927,0.1556
31097,5294,14.08,64352,0.0137,0.1901,0.0412
31099,6655,12.89,74276,0.0156,0.3088,0.1265
31101,8303,7.82,59511,0.0257,0.199,0.1308
31103,987,1.28,63977,0.0022,0.2875,0.3519
31105,3395,3.57,53151,0.0219,0.1153,0.0649
31107,8415,7.59,61250,0.0407,0.1892,0.1824
31109,322063,384.52,70387,0.0316,0.4085,0.0161
31111,34532,13.47,63019,0.0343,0.202,0.0537
31113,839,1.47,69250,0.0045,0.2527,0.2275
31115,629,1.12,50000,0.0,0.1952,0.281
31117,456,0.53,58250,0.0,0.174,0.2976
31119,35538,62.06,61139,0.0256,0.2446,0.0465
31121,7675,15.75,57873,0.0048,0.1742,0.114
31123,4562,3.2,57325,0.0546,0.1945,0.1574
31125,3366,7.62,60054,0.0443,0.1899,0.1952
31127,7019,17.23,57196,0.064,0.3048,0.0748
31129,4092,7.11,66000,0.0132,0.2682,0.1759
31131,15995,25.98,73031,0.0317,0.2565,0.0644
31133,2553,5.92,55833,0.0244,0.204,0.1349
31135,2860,3.24,61786,0.0116,0.2585,0.2175
31137,8966,16.61,65114,0.0081,0.2669,0.1037
31139,7301,12.74,65603,0.0237,0.2206,0.1317
31141,34219,50.77,69943,0.0192,0.2458,0.0715
31143,5182,11.81,67695,0.0186,0.1857,0.1785
31145,10690,14.91,58344,0.0231,0.2439,0.0642
31147,7850,14.23,50321,0.0473,0.204,0.1165
31149,1312,1.3,57566,0.012,0.2865,0.3293
31151,14275,24.87,71104,0.0215,0.2193,0.0357
31153,191272,803.32,95911,0.0256,0.4116,0.009
31155,22374,29.87,84474,0.0243,0.2909,0.0495
31157,36048,48.74,60137,0.0347,0.2519,0.0524
31159,17644,30.88,79677,0.0222,0.3096,0.0446
31161,5102,2.09,53609,0.0216,0.217,0.1739
31163,2970,5.25,60194,0.0425,0.1886,0.17
31165,1162,0.56,50833,0.0392,0.249,0.3437
31167,5828,13.63,76035,0.007,0.201,0.0813
31169,5006,8.72,60305,0.0318,0.2251,0.2202
31171,592,0.83,70069,0.0085,0.246,0.3295
31173,6716,17.06,63459,0.1004,0.1981,0.0789
31175,4053,7.13,62321,0.0058,0.2695,0.1741
31177,20884,53.55,89671,0.0195,0.343,0.0407
31179,9701,21.9,64951,0.0337,0.3265,0.0698
31181,3410,5.93,62571,0.0183,0.2149,0.1669
31183,771,1.34,59167,0.0136,0.2471,0.4187
31185,14212,24.82,72914,0.028,0.2527,0.1074
32001,25409,5.13,69922,0.0629,0.1764,0.0509
32003,2265926,287.13,69911,0.0766,0.2639,0.0036
32005,49476,69.64,84262,0.0308,0.3133,0.0215
32007,53600,3.12,87755,0.0475,0.1701,0.2301
32009,980,0.27,40694,0.0466,0.2428,0.3081
32011,1622,0.39,73929,0.0,0.1521,0.4473
32013,17266,1.79,75574,0.0433,0.2081,0.2581
32015,5728,1.04,92388,0.1165,0.1404,0.3379
32017,4507,0.42,67412,0.0407,0.1534,0.0363
32019,59435,29.67,70026,0.0715,0.1611,0.0307
32021,4568,1.22,46625,0.0581,0.1465,0.0251
32023,51698,2.84,53602,0.0932,0.1254,0.0904
32027,6587,1.09,66304,0.0854,0.1005,0.2688
32029,4095,15.52,86932,0.0699,0.3135,0.0037
32031,486674,77.06,81531,0.05,0.3248,0.0075
32033,8997,1.01,71297,0.0406,0.133,0.1833
32510,58249,403.01,67465,0.0465,0.2431,0.0048
33001,63914,159.05,80719,0.0273,0.3194,0.0051
33003,50679,54.38,77049,0.0562,0.3754,0.017
33005,76610,108.4,76551,0.0345,0.3436,0.012
33007,31430,17.51,55247,0.0415,0.2041,0.0209
33009,90836,53.16,79949,0.0275,0.4329,0.0163
33011,422733,482.28,95112,0.0369,0.4021,0.0048
33013,153918,164.99,88806,0.0364,0.3682,0.0086
33015,315169,453.23,110225,0.0344,0.4358,0.0036
33017,130965,356.4,83212,0.037,0.3872,0.009
33019,43356,80.61,70788,0.0291,0.3015,0.0121
34001,274339,493.85,73113,0.0829,0.3008,0.0034
34003,953243,4094.89,118714,0.0546,0.5165,0.0012
34005,461853,577.83,102615,0.0507,0.4108,0.0039
34007,522581,2360.79,82005,0.0724,0.3426,0.0021
34009,95456,379.51,83870,0.0648,0.3585,0.0093
34011,153588,317.75,62310,0.0782,0.1735,0.0294
34013,853374,6768.27,73785,0.0853,0.374,0.0013
34015,302621,939.82,99668,0.0523,0.3517,0.0028
34017,712029,15414.03,86854,0.0582,0.4662,0.0012
34019,129099,301.75,133534,0.0458,0.5547,0.0135
34021,383732,1709.73,92697,0.0612,0.4415,0.0031
34023,860147,2781.65,105206,0.0631,0.4511,0.0014
34025,643064,1373.53,118527,0.0544,0.4989,0.0033
34027,508816,1103.79,130808,0.0532,0.5714,0.0019
34029,638691,1016.56,82379,0.057,0.3294,0.0029
34031,519986,2795.42,84465,0.0784,0.3009,0.0013
34033,64840,195.38,73378,0.0795,0.2277,0.0171
34035,344978,1142.82,131948,0.0497,0.5727,0.0042
34037,144808,279.2,111094,0.0552,0.3897,0.0099
34039,572079,5566.79,95000,0.0623,0.383,0.0022
34041,109739,307.79,92620,0.0597,0.3548,0.0096
35001,674692,581.01,62220,0.0539,0.3662,0.0099
35003,3635,0.52,44777,0.0569,0.1491,0.1655
35005,64701,10.66,49673,0.0527,0.1753,0.0815
35006,27211,5.99,49866,0.0725,0.1473,0.0846
35007,12370,3.29,46286,0.0317,0.2207,0.0506
35009,48327,34.38,55427,0.079,0.2145,0.0781
35011,1695,0.73,34702,0.0853,0.0922,0.2606
35013,219870,57.74,51232,0.0682,0.3042,0.0404
35015,61264,14.67,77458,0.0417,0.1824,0.1849
35017,28006,7.07,44895,0.0767,0.2637,0.1019
35019,4413,1.46,38713,0.0982,0.1401,0.0435
35021,671,0.32,39489,0.0721,0.3057,0.1272
35023,4160,1.21,53651,0.0438,0.1692,0.1782
35025,73103,16.65,65855,0.0742,0.146,0.1862
35027,20222,4.19,47919,0.0533,0.2428,0.042
35028,19253,176.43,135801,0.0191,0.6967,0.0084
35029,25393,8.56,38241,0.0696,0.1187,0.1404
35031,72073,13.22,44029,0.0965,0.1244,0.0137
35033,4208,2.18,40231,0.0741,0.206,0.0267
35035,67850,10.26,50833,0.0956,0.2099,0.0226
35037,8641,3.01,38998,0.0476,0.1603,0.0594
35039,40285,6.87,52031,0.0601,0.1824,0.0356
35041,19142,7.83,52644,0.0663,0.204,0.0981
35043,149460,40.28,76424,0.0589,0.3214,0.0125
35045,121798,22.08,50734,0.0891,0.1574,0.0993
35047,27215,5.76,43490,0.0694,0.2378,0.0269
35049,154481,80.86,70522,0.0538,0.4217,0.0094
35051,11506,2.75,35256,0.0474,0.1974,0.0962
35053,16453,2.48,40699,0.0442,0.1676,0.0508
35055,34475,15.65,55145,0.0591,0.3447,0.02
35057,15203,4.54,50727,0.1075,0.1452,0.081
35059,4074,1.07,41714,0.0576,0.1552,0.1745
35061,76613,71.82,56246,0.0753,0.2109,0.0244
36001,315041,602.5,78829,0.0525,0.4442,0.0042
36003,47222,45.87,58725,0.0731,0.245,0.0276
36005,1443229,34222.56,47036,0.112,0.2122,0.0017
36007,198365,281.11,58317,0.0694,0.2983,0.0084
36009,77000,58.86,56889,0.054,0.202,0.0243
36011,76171,110.14,63227,0.0426,0.2298,0.0381
36013,127440,120.18,54625,0.0542,0.2429,0.0212
36015,83584,205.2,61358,0.0633,0.2456,0.0106
36017,47096,52.7,61741,0.071,0.1827,0.0284
36019,79839,76.93,67097,0.0466,0.2718,0.0134
36021,61469,96.85,81741,0.0593,0.3639,0.0293
36023,46755,93.74,65029,0.0536,0.2784,0.0161
36025,44637,30.94,58338,0.0611,0.25,0.0396
36027,296467,372.61,94578,0.0497,0.3898,0.0107
36029,951232,912.25,68014,0.0495,0.3638,0.0046
36031,37314,20.8,68090,0.0507,0.3118,0.0287
36033,47459,29.13,60270,0.0515,0.2215,0.0348
36035,53280,107.54,60557,0.0431,0.1933,0.0139
36037,58204,118.08,68178,0.0473,0.2317,0.0258
36039,48067,74.27,70294,0.028,0.2759,0.0201
36041,5090,2.96,66891,0.0491,0.2335,0.0467
36043,60293,42.71,68104,0.0416,0.2236,0.0207
36045,117445,92.57,62782,0.0641,0.2522,0.0156
36047,2679620,38624.28,74692,0.0727,0.404,0.0007
36049,26690,20.94,64401,0.0516,0.1921,0.0614
36051,61980,98.11,70443,0.0467,0.2946,0.0329
36053,68020,103.87,68869,0.0406,0.2688,0.0351
36055,756406,1151.4,71450,0.0527,0.4049,0.0047
36057,49624,123.1,58033,0.0591,0.1978,0.0251
36059,1389160,4882.1,137709,0.0465,0.4822,0.0019
36061,1645867,72645.12,99880,0.0677,0.6275,0.0011
36063,212230,406.3,65882,0.0578,0.2703,0.0081
36065,231055,190.59,66402,0.0443,0.2732,0.0111
36067,472637,607.2,71479,0.0565,0.3694,0.0042
36069,112288,174.34,76603,0.0396,0.3724,0.0178
36071,401237,493.94,91806,0.0535,0.3156,0.0074
36073,40148,102.61,61069,0.0608,0.178,0.0487
36075,118037,124.03,65054,0.0735,0.2143,0.0182
36077,59678,59.57,65778,0.0496,0.337,0.0347
36079,97942,425.46,120970,0.0442,0.4283,0.0037
36081,2360826,21713.92,82431,0.0702,0.3477,0.0007
36083,160943,246.67,83734,0.0559,0.3536,0.0076
36085,492925,8569.25,96185,0.0543,0.3533,0.0012
36087,337326,1944.87,106173,0.0622,0.4246,0.0033
36089,108670,40.56,58339,0.0627,0.2348,0.0327
36091,236328,291.76,97038,0.0354,0.4341,0.0076
36093,159447,779.38,75056,0.0598,0.3424,0.0064
36095,29970,48.2,71479,0.0529,0.2496,0.0287
36097,17855,54.38,61316,0.0567,0.2448,0.0261
36099,33651,103.96,64050,0.0451,0.2215,0.0397
36101,93584,67.3,62506,0.0631,0.2585,0.0275
36103,1524486,1673.1,122498,0.0476,0.3903,0.004
36105,78725,81.32,67841,0.072,0.2777,0.0144
36107,48344,93.19,70427,0.0559,0.2632,0.0218
36109,102555,216.07,69995,0.0469,0.5749,0.0192
36111,182153,162.02,77197,0.0505,0.3559,0.009
36113,65684,75.74,74531,0.042,0.3384,0.0069
36115,61310,73.76,68703,0.0513,0.2113,0.0367
36117,91324,151.24,71007,0.0429,0.25,0.0396
36119,997904,2316.81,114651,0.0604,0.5176,0.0027
36121,40338,68.05,65066,0.0408,0.1822,0.065
36123,24713,73.09,63974,0.0323,0.2404,0.0715
37001,171779,405.66,60866,0.0499,0.2733,0.0063
37003,36505,140.41,62764,0.0558,0.1532,0.0218
37005,10989,46.79,42115,0.0532,0.2075,0.0555
37007,22200,41.77,42000,0.0642,0.1139,0.0282
37009,26759,62.78,49176,0.051,0.2079,0.0288
37011,17679,71.48,53513,0.0501,0.223,0.0615
37013,44711,53.69,56081,0.056,0.1947,0.0329
37015,17818,25.48,41652,0.064,0.166,0.0623
37017,29807,34.06,40476,0.0548,0.2025,0.0649
37019,139721,164.36,71193,0.05,0.324,0.0082
37021,269449,410.43,66531,0.0364,0.4303,0.0098
37023,87799,173.43,53732,0.0599,0.1976,0.0125
37025,226396,626.73,83828,0.0488,0.3649,0.0068
37027,80716,171.05,52362,0.0578,0.1724,0.0052
37029,10547,43.89,79120,0.0572,0.2435,0.0077
37031,68353,134.66,66965,0.0487,0.3187,0.0184
37033,22747,53.48,56999,0.0595,0.1543,0.0185
37035,161011,401.15,62070,0.0514,0.248,0.0046
37037,76754,112.6,84222,0.0276,0.4652,0.013
37039,28868,63.37,49254,0.0492,0.2363,0.0119
37041,13835,80.13,51188,0.0431,0.242,0.0154
37043,11186,52.03,57065,0.0396,0.2882,0.0119
37045,99527,214.38,50723,0.0642,0.1939,0.0116
37047,50827,54.18,43206,0.0578,0.1453,0.0384
37049,101098,143.08,61676,0.0509,0.2566,0.0192
37051,335207,513.68,55551,0.0793,0.2689,0.007
37053,28616,109.26,82793,0.0319,0.2706,0.0066
37055,37160,96.97,79742,0.051,0.4254,0.03
37057,169498,306.41,58473,0.0433,0.2047,0.0068
37059,43030,163.18,69105,0.0456,0.2618,0.0131
37061,49312,60.53,49376,0.0544,0.1588,0.0795
37063,325101,1134.64,74927,0.0428,0.5188,0.0044
37065,49067,97.08,46370,0.0862,0.1775,0.0177
37067,383739,940.88,61229,0.0558,0.3531,0.0037
37069,69680,141.68,70493,0.0588,0.2371,0.0106
37071,228972,643.63,62628,0.0495,0.25,0.0046
37073,10509,30.85,55750,0.0927,0.089,0.025
37075,8047,27.56,46010,0.0766,0.1382,0.0284
37077,61161,114.97,68079,0.0465,0.2366,0.0172
37079,20407,76.51,50320,0.0549,0.1146,0.075
37081,539557,835.33,62880,0.052,0.3792,0.0051
37083,48772,67.39,41629,0.0928,0.1573,0.0245
37085,134718,226.44,64992,0.0525,0.2276,0.0141
37087,62152,112.28,56596,0.0352,0.2875,0.0114
37089,116469,312.29,65508,0.0353,0.3396,0.0122
37091,21633,61.25,46196,0.0719,0.1602,0.0382
37093,52612,134.85,57141,0.0636,0.2018,0.0162
37095,4636,7.57,43724,0.0874,0.1425,0.1851
37097,187839,327.01,73103,0.0462,0.327,0.0103
37099,42388,86.31,51482,0.0595,0.2982,0.0116
37101,219042,276.56,75288,0.0373,0.2623,0.0105
37103,9263,19.65,53053,0.0476,0.1574,0.0474
37105,63560,249.19,60941,0.0517,0.2101,0.0136
37107,55071,137.99,43063,0.0715,0.1501,0.0349
37109,87933,297.22,75672,0.0439,0.2606,0.0119
37111,44629,101.44,53532,0.0552,0.1796,0.026
37113,37088,71.93,51042,0.0346,0.2446,0.015
37115,21414,47.63,56664,0.0172,0.3222,0.0234
37117,21992,48.18,44799,0.0965,0.1547,0.0581
37119,1115403,2130.24,79265,0.0452,0.4778,0.0025
37121,14989,67.75,55534,0.0635,0.2204,0.0679
37123,25839,52.57,55523,0.031,0.1973,0.0374
37125,100759,144.42,77981,0.0457,0.3987,0.0284
37127,95015,175.81,56770,0.0644,0.2195,0.021
37129,228134,1186.62,67515,0.0476,0.434,0.0044
37131,17528,32.66,45698,0.0762,0.1777,0.0463
37133,203686,267.28,59976,0.0642,0.2566,0.0067
37135,145919,367.04,85785,0.039,0.6171,0.0066
37137,12317,36.6,55867,0.0465,0.2447,0.0906
37139,40454,178.3,61411,0.0578,0.2608,0.0148
37141,61592,70.69,74538,0.0642,0.2861,0.0267
37143,13053,52.81,59401,0.0504,0.1959,0.0354
37145,39131,99.74,60688,0.0374,0.1752,0.015
37147,171196,262.42,54915,0.0748,0.3314,0.0097
37149,19538,82.2,60465,0.0426,0.3334,0.0387
37151,144403,184.58,56423,0.0392,0.1676,0.0103
37153,43149,91.09,42354,0.0962,0.1724,0.0474
37155,117573,124.11,39393,0.0635,0.1462,0.0246
37157,91209,161.25,50737,0.0648,0.1544,0.0105
37159,147067,287.46,59717,0.0629,0.2058,0.0127
37161,64680,114.39,50512,0.0598,0.1978,0.0152
37163,59317,62.71,49963,0.0574,0.149,0.0889
37165,34222,107.23,41948,0.1076,0.1447,0.0318
37167,62723,158.76,60634,0.0434,0.1874,0.0259
37169,44696,99.47,57539,0.0534,0.1612,0.0063
37171,71429,134.1,52743,0.0485,0.1821,0.0302
37173,14130,26.78,52818,0.0751,0.2112,0.049
37175,33131,87.57,62056,0.0398,0.3707,0.0181
37177,3389,8.67,55341,0.0391,0.1223,0.0415
37179,240109,379.48,95533,0.0426,0.3845,0.0098
37181,42492,168.35,48340,0.0696,0.1781,0.0179
37183,1132103,1356.48,96734,0.0418,0.5565,0.0044
37185,18803,43.79,42282,0.0986,0.1733,0.039
37187,11051,31.89,38927,0.1269,0.141,0.0491
37189,54540,174.56,50034,0.0933,0.4452,0.0092
37191,117480,212.09,54323,0.05,0.1999,0.0314
37193,66125,87.74,49119,0.0597,0.1638,0.0286
37195,78667,214.02,49827,0.066,0.2046,0.0178
37197,37280,111.3,57486,0.0524,0.1411,0.0205
37199,18538,59.3,53103,0.0758,0.2237,0.0225
38001,2190,2.22,57950,0.0066,0.2043,0.2144
38003,10826,7.26,64447,0.0334,0.287,0.1061
38005,5960,4.29,63220,0.0224,0.2065,0.1035
38007,839,0.73,74000,0.0209,0.2895,0.3128
38009,6411,3.84,80113,0.0348,0.2634,0.1852
38011,2975,2.56,79709,0.0415,0.2181,0.2744
38013,2184,1.98,94583,0.0204,0.2472,0.2666
38015,98443,60.29,82141,0.0275,0.3727,0.0281
38017,186328,105.57,73249,0.0284,0.4262,0.0228
38019,3691,2.48,61174,0.0088,0.2357,0.2649
38021,5003,4.42,60250,0.0311,0.2671,0.1663
38023,2195,1.74,95938,0.0324,0.2133,0.3337
38025,4049,2.02,91758,0.024,0.1899,0.183
38027,2345,3.72,50375,0.023,0.269,0.1756
38029,3297,2.18,63750,0.0144,0.1809,0.2438
38031,3388,5.34,78426,0.0017,0.2239,0.1095
38033,1734,1.73,84750,0.0537,0.2355,0.2556
38035,72927,50.78,64698,0.0339,0.3672,0.0362
38037,2320,1.4,57069,0.0288,0.2106,0.2273
38039,2309,3.26,66688,0.0122,0.2672,0.2694
38041,2477,2.19,66797,0.0419,0.1773,0.2143
38043,2391,1.77,57240,0.0096,0.1869,0.2471
38045,4135,3.61,70227,0.0168,0.2534,0.1967
38047,1849,1.86,59750,0.0127,0.2434,0.2695
38049,5326,2.84,78071,0.0437,0.1939,0.2259
38051,2529,2.6,64375,0.0054,0.1671,0.2432
38053,14081,5.1,83813,0.0171,0.2463,0.1982
38055,9781,4.63,80556,0.014,0.2225,0.1847
38057,8366,8.02,82155,0.0272,0.1992,0.1359
38059,33192,17.23,79555,0.02,0.2673,0.0481
38061,9648,5.29,81886,0.0346,0.2267,0.1484
38063,3025,3.08,62219,0.0123,0.2859,0.1515
38065,1832,2.54,69722,0.0286,0.2163,0.1872
38067,6853,6.13,64243,0.0426,0.2189,0.1452
38069,3999,3.93,59583,0.0101,0.2939,0.184
38071,11613,9.8,61490,0.0076,0.2547,0.0824
38073,5663,6.57,71462,0.029,0.2119,0.1474
38075,2282,2.6,77067,0.0235,0.2276,0.205
38077,16548,11.53,67089,0.0251,0.2398,0.1131
38079,12292,13.61,53806,0.064,0.1624,0.0695
38081,3828,4.46,75648,0.0147,0.1844,0.1394
38083,1338,1.38,68684,0.0079,0.1433,0.2734
38085,3896,3.56,41201,0.207,0.1147,0.1315
38087,837,0.69,70625,0.0455,0.2279,0.5262
38089,32989,24.71,78734,0.0286,0.2523,0.1555
38091,1774,2.49,85750,0.0222,0.2998,0.3313
38093,21609,9.73,59167,0.0466,0.2448,0.0904
38095,2152,2.1,61250,0.0158,0.1706,0.2956
38097,8004,9.29,81157,0.0204,0.3063,0.1158
38099,10553,8.23,68082,0.0225,0.179,0.1551
38101,69532,34.54,78143,0.0374,0.294,0.0871
38103,3990,3.14,59732,0.0177,0.2158,0.1785
38105,39076,18.81,86139,0.0248,0.245,0.2231
39001,27509,47.11,46234,0.0578,0.1522,0.0217
39003,102087,253.6,58976,0.0608,0.1914,0.0105
39005,52522,124.17,62254,0.0373,0.219,0.0245
39007,97666,139.11,53663,0.0759,0.1568,0.0181
39009,61276,121.67,48750,0.057,0.3427,0.012
39011,46263,115.26,75231,0.0286,0.2071,0.0255
39013,66554,125.07,56943,0.0604,0.1743,0.063
39015,43715,89.3,66677,0.0438,0.1454,0.0229
39017,388327,832.38,77062,0.0506,0.319,0.0042
39019,26761,67.82,59872,0.0392,0.1345,0.0469
39021,38715,90.25,70486,0.0452,0.1815,0.0417
39023,135877,342.37,58954,0.0679,0.1865,0.0118
39025,208851,461.49,79573,0.0412,0.302,0.0045
39027,42077,102.95,64210,0.0475,0.2061,0.0247
39029,101723,191.24,55473,0.0491,0.1648,0.0179
39031,36629,64.95,52048,0.0612,0.165,0.0348
39033,41861,104.19,52486,0.0553,0.1477,0.0276
39035,1256620,2748.45,60074,0.0718,0.3518,0.0022
39037,51751,86.53,60237,0.0264,0.163,0.0359
39039,38300,93.09,69302,0.0485,0.1892,0.023
39041,216074,487.59,123995,0.0305,0.5744,0.0051
39043,75299,299.65,65171,0.0607,0.2647,0.0151
39045,159371,315.98,82969,0.0367,0.3109,0.007
39047,28901,71.12,56773,0.0433,0.1374,0.0387
39049,1318149,2475.78,71070,0.0466,0.4169,0.0025
39051,42602,105.07,71453,0.0349,0.1828,0.0266
39053,29276,62.75,55533,0.041,0.1817,0.0091
39055,95455,238.46,97162,0.031,0.3935,0.0128
39057,167567,405.18,81243,0.0461,0.4119,0.0066
39059,38409,73.54,53901,0.0456,0.1493,0.0593
39061,827671,2041.58,68249,0.0503,0.4032,0.0022
39063,75072,141.29,67006,0.0366,0.285,0.0174
39065,30622,65.11,55876,0.0467,0.1848,0.0352
39067,14528,36.11,54056,0.045,0.1168,0.0639
39069,27601,66.35,71616,0.0449,0.1814,0.0279
39071,43285,78.26,60522,0.0437,0.1518,0.0327
39073,28104,66.7,59007,0.0471,0.1475,0.0147
39075,44273,104.76,72987,0.0198,0.1106,0.0465
39077,58518,118.88,64144,0.0437,0.1554,0.0296
39079,32563,77.47,56549,0.0591,0.1588,0.0077
39081,65280,159.95,53124,0.0555,0.195,0.022
39083,62657,119.23,71246,0.0331,0.2371,0.0198
39085,232236,1012.94,76835,0.0437,0.2993,0.0047
39087,57994,127.91,51846,0.0379,0.1815,0.0082
39089,178844,262.07,78505,0.0327,0.2955,0.0107
39091,46098,100.54,69125,0.0348,0.1886,0.026
39093,313101,638.28,67272,0.0439,0.2722,0.0042
39095,430014,1266.0,57265,0.0676,0.2796,0.0048
39097,43961,94.37,77062,0.0337,0.2039,0.0267
39099,227979,554.04,54279,0.0721,0.2617,0.0034
39101,65366,161.87,55106,0.057,0.1346,0.0135
39103,182347,432.66,89968,0.0297,0.3591,0.0058
39105,22242,51.71,46255,0.0637,0.1148,0.0284
39107,42321,91.52,73278,0.02,0.2036,0.0433
39109,108818,267.68,71440,0.0338,0.2467,0.0136
39111,13401,29.41,55381,0.0546,0.1072,0.1034
39113,536121,1162.07,61942,0.0589,0.2997,0.0026
39115,13851,33.26,51056,0.0493,0.1118,0.0183
39117,35049,86.3,70412,0.0259,0.169,0.0234
39119,86393,130.0,56810,0.0462,0.1934,0.0151
39121,14216,35.72,51547,0.0453,0.1312,0.0205
39123,40367,158.49,69515,0.0337,0.2689,0.0096
39125,18827,45.21,65331,0.0394,0.1541,0.0443
39127,35451,86.9,62899,0.049,0.148,0.0132
39129,58809,117.33,67600,0.0414,0.1962,0.019
39131,27151,61.67,50832,0.0516,0.1397,0.0162
39133,161217,330.77,69796,0.0555,0.3174,0.0135
39135,40929,96.48,66355,0.0339,0.1883,0.0264
39137,34400,71.29,79453,0.0218,0.2592,0.0242
39139,125008,252.43,56557,0.0477,0.1775,0.0132
39141,76957,111.67,58048,0.0573,0.1653,0.0085
39143,58885,144.24,60814,0.0476,0.1833,0.0213
39145,73716,120.82,46360,0.0751,0.1756,0.0093
39147,55062,99.93,62476,0.0419,0.1886,0.0186
39149,48145,118.09,73502,0.049,0.2065,0.0255
39151,374199,650.48,63130,0.0432,0.2409,0.0085
39153,539361,1306.61,68360,0.0527,0.3458,0.0028
39155,201749,326.4,53537,0.0482,0.2002,0.0075
39157,92840,163.63,61953,0.0549,0.1967,0.025
39159,63411,146.87,104496,0.0293,0.3932,0.0184
39161,28833,70.47,64841,0.038,0.172,0.0282
39163,12790,31.02,50967,0.0361,0.1544,0.032
39165,243189,605.81,103128,0.0297,0.4466,0.004
39167,59639,94.37,59053,0.0524,0.2048,0.0252
39169,116680,210.31,70320,0.0335,0.2403,0.0345
39171,36973,87.89,60632,0.0351,0.1441,0.0126
39173,131564,213.18,70537,0.0493,0.3751,0.0076
39175,21818,53.62,68552,0.0278,0.2119,0.0236
40001,19726,34.37,44955,0.0636,0.1086,0.0488
40003,5683,6.56,75028,0.0404,0.2072,0.1841
