fips,partisan_lean_r
15009,0.3596743675766778
16001,0.5377384603875215
16003,0.7603583426651735
16005,0.6086662830552151
16007,0.8745864661654136
16009,0.7958786936236392
16011,0.7841883447173376
16013,0.32711851455643
16015,0.7590631364562118
16017,0.7189709744763957
16019,0.7099204168808381
16021,0.8149085794655415
16023,0.8487282463186078
16025,0.7513736263736264
16027,0.7203394025801725
16029,0.8408564814814815
16031,0.832792717379931
16033,0.8408408408408409
16035,0.8035310095065641
16037,0.7539622641509434
16039,0.7300412293853074
16041,0.8740256124721604
16043,0.8297809789798618
16045,0.8198681732580038
16047,0.7901318012842177
16049,0.8265368228849665
16051,0.852203046968835
16053,0.756702328508496
16055,0.7479655387170439
16057,0.5219667318982387
16059,0.7625692591832547
16061,0.8155181768855128
16063,0.764736567553469
16065,0.8022237584975228
16067,0.8054611803196174
16069,0.6808563481025234
16071,0.8624338624338624
16073,0.8284848484848485
16075,0.8042517006802721
16077,0.7108314011262007
16079,0.734094616639478
16081,0.4486413854882054
16083,0.730580900650202
16085,0.5820441988950277
16087,0.7975868899693859
17001,0.7296181955645161
17003,0.5904887714663144
17005,0.7131938353589776
17007,0.5646266930954741
17009,0.7894093686354379
17011,0.6118059029514757
17013,0.7682835820895523
17015,0.6485451761102603
17017,0.7082617821026521
17019,0.3719521139156239
17021,0.7260203424745719
17023,0.7472875777154699
17025,0.8291457286432161
17027,0.7497788186312776
17029,0.6337509897992454
17031,0.2838642551536367
17033,0.75355662596617
17035,0.8021844660194175
17037,0.4814139787225024
17039,0.7147104446742503
17041,0.7229890528319848
17043,0.4253057865943157
17045,0.753225398431571
17047,0.8497566909975669
17049,0.7934109747140908
17051,0.8173106968024164
17053,0.7297999083549718
17055,0.7463952502120441
17057,0.6089731672553759
17059,0.7603795966785291
17061,0.7794846382556987
17063,0.6404536719544821
17065,0.8096149246591724
17067,0.7405608302053434
17069,0.8031168831168831
17071,0.6842865395725014
17073,0.612840156412098
17075,0.7797399864732847
17077,0.4753033899064081
17079,0.8206972883231876
17081,0.7325560430314322
17083,0.7427936019160037
17085,0.5761808639483246
17087,0.7861707357037523
17089,0.4463852062384199
17091,0.5952856992528676
17093,0.4846142185842049
17095,0.5374069898534386
17097,0.3892436061980519
17099,0.5858445224290509
17101,0.7725708667868262
17103,0.6015785221552421
17105,0.7237876405853186
17107,0.6974910394265234
17109,0.5851758793969849
17111,0.5190693819998887
17113,0.4675749698263857
17115,0.5873430037148417
17117,0.6864504550698628
17119,0.5575079751732668
17121,0.7405705418954405
17123,0.6722702790925412
17125,0.700674933291477
17127,0.7398142600359496
17129,0.7004515024132025
17131,0.6249251048532055
17133,0.672842165733161
17135,0.7111549253052248
17137,0.6558126834596218
17139,0.7383105932852981
17141,0.6388597615441376
17143,0.4686337020995542
17145,0.7519748944919381
17147,0.6427969671440606
17149,0.8108180122568612
17151,0.7964352720450282
17153,0.6659655027345394
17155,0.6046232362653857
17157,0.7412782584426458
17159,0.7605579232855483
17161,0.4435329634722683
17163,0.4514729848313902
17165,0.7385398981324278
17167,0.515746876422682
17169,0.724174653887114
17171,0.8005411673753382
17173,0.7944958847736625
17175,0.7182180369431366
17177,0.5889339375149057
17179,0.6245917076185151
17181,0.7097519455252919
17183,0.6702023111593073
17185,0.7615770875953134
17187,0.6161194833153929
17189,0.7792620023806375
17191,0.849038345228015
17193,0.7907701019252548
17195,0.5636989670437776
17197,0.4851879090749636
