draw_id,month,fips,builds
0,37,28143,1
0,37,13205,1
0,37,51087,1
0,37,48401,1
0,37,13267,1
0,37,13029,1
0,37,51053,1
0,37,48457,1
0,37,35013,1
0,37,51197,1
0,37,01069,1
0,37,48483,1
0,37,26047,1
0,38,13247,2
0,38,51107,1
0,38,51113,2
0,38,51775,1
0,38,48479,1
0,38,48123,1
0,38,48249,1
0,38,51031,2
0,38,51105,2
0,38,51033,2
0,38,51121,2
0,38,13297,1
0,38,51630,1
0,38,51035,1
0,38,51027,1
0,38,36093,1
0,38,48475,1
0,38,48039,2
0,38,41007,1
0,38,51620,1
0,38,53003,1
0,38,51540,2
0,38,49039,1
0,38,46099,1
